"id","name","normalized_name","gender"
683,"Elderly Lady","elderly lady","Unknown"
684,"Repo Man","repo man","Unknown"
685,"Driver","driver","Unknown"
686,"M.C.","mc","Unknown"
687,"Boy","boy","Unknown"
688,"Operator","operator","Unknown"
689,"Barber","barber","Unknown"
690,"Rosarita","rosarita","Unknown"
691,"Weasel","weasel","Unknown"
692,"Robot Weasel","robot weasel","Unknown"
693,"Señor Beaver-otti","señor beaver-otti","Unknown"
694,"Robot Animals","robot animals","Unknown"
695,"Fat Cop","fat cop","Unknown"
696,"Falcon Man","falcon man","Unknown"
697,"Sailor","sailor","Unknown"
698,"Sting","sting","Unknown"
700,"Choir","choir","Unknown"
701,"Souvenir Hawker","souvenir hawker","Unknown"
702,"Station Announcer","station announcer","Unknown"
703,"Old Lady #1","old lady 1","Unknown"
704,"Bret","bret","Unknown"
705,"JIMMY","jimmy","Unknown"
706,"Sportscaster","sportscaster","Unknown"
707,"Coach","coach","Unknown"
708,"Football Announcer #2","football announcer 2","Unknown"
709,"Player","player","Unknown"
710,"Marco","marco","Unknown"
711,"Box","box","Unknown"
712,"Nutty Comedian","nutty comedian","Unknown"
713,"Alien","alien","Unknown"
714,"Duff Announcer","duff announcer","Unknown"
716,"Nick #2","nick 2","Unknown"
717,"Commercial Guy","commercial guy","Unknown"
718,"Man On Phone","man on phone","Unknown"
719,"Bus Driver","bus driver","Unknown"
720,"Policewoman","policewoman","Unknown"
721,"Different Announcer","different announcer","Unknown"
722,"Chef Rodrigo","chef rodrigo","Unknown"
723,"Gregory","gregory","Unknown"
724,"FABRIZIO","fabrizio","Unknown"
725,"Woman On Tv #1","woman on tv 1","Unknown"
726,"Woman On Tv #2","woman on tv 2","Unknown"
727,"Teenage Boy","teenage boy","Unknown"
728,"CHIF WIGGUM","chif wiggum","Unknown"
729,"Service Manager","service manager","Unknown"
730,"Ted","ted","Unknown"
731,"Sound-alikes","sound-alikes","Unknown"
732,"Mister Amazing","mister amazing","Unknown"
733,"Sparkle","sparkle","Unknown"
734,"Romantic Lover Voice","romantic lover voice","Unknown"
735,"Southern Private","southern private","Unknown"
736,"Charles Boyer","charles boyer","Unknown"
737,"Umpire","umpire","Unknown"
738,"Dispatcher","dispatcher","Unknown"
739,"ARI","ari","Unknown"
740,"Jose Canseco","jose canseco","Unknown"
743,"Ozzie Smith","ozzie smith","Unknown"
744,"Don Mattingly","don mattingly","Unknown"
745,"Steve Sax","steve sax","Unknown"
746,"Roger Clemens","roger clemens","Unknown"
747,"Wade Boggs","wade boggs","Unknown"
748,"KEN GRIFFEY JR.","ken griffey jr","Unknown"
749,"Darryl Strawberry","darryl strawberry","Unknown"
750,"Hypnotist","hypnotist","Unknown"
751,"ALL THE PLAYERS","all the players","Unknown"
752,"JOSE CONSECO","jose conseco","Unknown"
753,"Ticket Taker","ticket taker","Unknown"
754,"Courier","courier","Unknown"
756,"FORTE","forte","Unknown"
757,"Donna","donna","Unknown"
759,"PRINCIPAL WILLIE","principal willie","Unknown"
760,"Prosecutor","prosecutor","Unknown"
761,"Steve Allen","steve allen","Unknown"
762,"Mr. Montone","mr montone","Unknown"
763,"Former Teacher","former teacher","Unknown"
764,"Teacher #1","teacher 1","Unknown"
765,"Teacher #2","teacher 2","Unknown"
766,"Hippie Teacher","hippie teacher","Unknown"
768,"Employer","employer","Unknown"
699,"Sideshow Mel","sideshow mel","Male"
742,"Tour Guide","tour guide","Male"
657,"HUGH","hugh","Male"
758,"Tammy","tammy","Female"
767,"Employee","employee","Male"
741,"Mike Scioscia","mike scioscia","Male"
668,"Charlie","charlie","Male"
715,"Nick","nick","Male"
769,"Window Washers","window washers","Unknown"
770,"Sanjay Nahasapeemapetilon","sanjay nahasapeemapetilon","Unknown"
771,"Lottery Announcer","lottery announcer","Unknown"
772,"Vet","vet","Unknown"
773,"Mr. Danielson","mr danielson","Unknown"
775,"Sadistic Barfly","sadistic barfly","Unknown"
776,"Young Barfly","young barfly","Unknown"
777,"Trainee","trainee","Unknown"
778,"Butler","butler","Unknown"
779,"Ticket Man","ticket man","Unknown"
780,"General","general","Unknown"
781,"Cowboy #1","cowboy 1","Unknown"
782,"Cowboy #2","cowboy 2","Unknown"
783,"Bar Owner","bar owner","Unknown"
784,"Yodelin' Zeke","yodelin zeke","Unknown"
786,"Male Nurse","male nurse","Unknown"
787,"Music Store Owner","music store owner","Unknown"
788,"Mr. Boylan","mr boylan","Unknown"
789,"Mule","mule","Unknown"
790,"Young Girl","young girl","Unknown"
791,"Pretty Girl","pretty girl","Unknown"
792,"Orville","orville","Unknown"
793,"Hurley","hurley","Unknown"
794,"Dinosaur Dad","dinosaur dad","Unknown"
795,"Dinosaur Son","dinosaur son","Unknown"
796,"Cellmate #1","cellmate 1","Unknown"
797,"FAMILY/EVERYONE","familyeveryone","Unknown"
798,"Crooner","crooner","Unknown"
799,"MacGyver","macgyver","Unknown"
800,"T-shirt Guy","t-shirt guy","Unknown"
802,"David","david","Unknown"
804,"DEREK","derek","Unknown"
805,"Roadie","roadie","Unknown"
806,"Stoned Guy","stoned guy","Unknown"
807,"Promoter","promoter","Unknown"
808,"DAVID/NIGEL","davidnigel","Unknown"
809,"DAVID/NIGEL/DEREK","davidnigelderek","Unknown"
810,"Landlord","landlord","Unknown"
811,"Samantha Stanky","samantha stanky","Unknown"
812,"Grave Digger","grave digger","Unknown"
813,"Crane Operator","crane operator","Unknown"
814,"Worker #1","worker 1","Unknown"
815,"Worker #2","worker 2","Unknown"
816,"Mr. Stanky","mr stanky","Unknown"
818,"Nun","nun","Unknown"
819,"NUN #2","nun 2","Unknown"
820,"Bum","bum","Unknown"
821,"WILLIAM POWEL LOOKALIKE","william powel lookalike","Unknown"
822,"Bum #2","bum 2","Unknown"
823,"Nbc Anchorman","nbc anchorman","Unknown"
824,"Jittery Private","jittery private","Unknown"
825,"Angry Sergeant","angry sergeant","Unknown"
826,"Men Singers","men singers","Unknown"
827,"Female Singers","female singers","Unknown"
828,"Smokin' Joe Frazier","smokin joe frazier","Unknown"
829,"Herb Powell","herb powell","Unknown"
830,"Mom","mom","Unknown"
831,"Teachers","teachers","Unknown"
832,"Mr. Black","mr black","Unknown"
833,"Sergeant","sergeant","Unknown"
834,"Campers","campers","Unknown"
835,"Line Judge","line judge","Unknown"
836,"Stablehand","stablehand","Unknown"
837,"Little Boy #1","little boy 1","Unknown"
838,"Queen Elizabeth II","queen elizabeth ii","Unknown"
839,"Yoga Instructor","yoga instructor","Unknown"
840,"HOMER'S THOUGHT","homers thought","Unknown"
841,"Contestants","contestants","Unknown"
842,"Mr. Bozwell","mr bozwell","Unknown"
843,"DEBORAH JO SMALLWOOD","deborah jo smallwood","Unknown"
845,"Auditioning Woman #1","auditioning woman 1","Unknown"
846,"Auditioning Woman #2","auditioning woman 2","Unknown"
847,"Auditioning Woman #3","auditioning woman 3","Unknown"
848,"Ms. Sinclair","ms sinclair","Unknown"
849,"Video Game Voice","video game voice","Unknown"
850,"Company","company","Unknown"
851,"Actress","actress","Unknown"
852,"Male Parishoner","male parishoner","Unknown"
853,"Stooge #1","stooge 1","Unknown"
854,"Stooge #2","stooge 2","Unknown"
855,"Boring Guy","boring guy","Unknown"
856,"Commentator","commentator","Unknown"
857,"Abraham Lincoln","abraham lincoln","Unknown"
858,"Flanders Family","flanders family","Unknown"
859,"Jamshed","jamshed","Unknown"
860,"Insurance Agent","insurance agent","Unknown"
861,"Barker","barker","Unknown"
862,"Booth Man","booth man","Unknown"
863,"Caricaturist","caricaturist","Unknown"
864,"Small Voice","small voice","Unknown"
865,"Tv Father","tv father","Unknown"
866,"Tv Daughter","tv daughter","Unknown"
867,"Bitsy","bitsy","Unknown"
868,"Ramona","ramona","Unknown"
869,"Owner","owner","Unknown"
870,"Ice Cream Lady","ice cream lady","Unknown"
871,"Amber Dempsey","amber dempsey","Unknown"
872,"Pahasatira","pahasatira","Unknown"
873,"Judges","judges","Unknown"
874,"Museum Worker","museum worker","Unknown"
875,"Show Announcer","show announcer","Unknown"
876,"Bob Hope","bob hope","Unknown"
817,"Kirk Van Houten","kirk van houten","Male"
785,"Lurleen Lumpkin","lurleen lumpkin","Female"
774,"God","god","Male"
803,"Nigel Bakerbutcher","nigel bakerbutcher","Male"
877,"Advance Man","advance man","Unknown"
878,"Soldier #1","soldier 1","Unknown"
879,"Soldier #2","soldier 2","Unknown"
881,"Nerd #1","nerd 1","Unknown"
882,"Nerd #2","nerd 2","Unknown"
883,"Football Player","football player","Unknown"
884,"Shopkeeper","shopkeeper","Unknown"
885,"Gangster","gangster","Unknown"
886,"Repairman","repairman","Unknown"
887,"Sailor #1","sailor 1","Unknown"
888,"Sailor #2","sailor 2","Unknown"
889,"Natives","natives","Unknown"
890,"'30s Reporter","30s reporter","Unknown"
891,"Girl Star","girl star","Unknown"
892,"Co-pilot","co-pilot","Unknown"
893,"Monkey","monkey","Unknown"
894,"Faces","faces","Unknown"
895,"Zombies","zombies","Unknown"
896,"Skinner Zombie","skinner zombie","Unknown"
897,"Zombie Krusty","zombie krusty","Unknown"
898,"Zombie Flanders","zombie flanders","Unknown"
899,"Zombie D.J.'s","zombie djs","Unknown"
900,"Zombie Shakespeare","zombie shakespeare","Unknown"
901,"Lisa Snail","lisa snail","Unknown"
902,"Zombie","zombie","Unknown"
903,"Pilgrim Zombie","pilgrim zombie","Unknown"
904,"Cowboy Zombie","cowboy zombie","Unknown"
905,"Helmsman","helmsman","Unknown"
906,"Chief Engineer","chief engineer","Unknown"
907,"Rowdy Woman","rowdy woman","Unknown"
909,"Astronaut","astronaut","Unknown"
910,"Booth Attendant","booth attendant","Unknown"
911,"MCCLURE","mcclure","Unknown"
912,"Contractor","contractor","Unknown"
913,"Headless Brakeman","headless brakeman","Unknown"
914,"Marley","marley","Unknown"
915,"Donut Man","donut man","Unknown"
916,"Tom Jones","tom jones","Unknown"
917,"Animal Handler","animal handler","Unknown"
918,"Homer","homer","Unknown"
919,"Hunk","hunk","Unknown"
920,"Price","price","Unknown"
924,"Mrs. Powers","mrs powers","Unknown"
925,"Guy #1","guy 1","Unknown"
926,"Guy #2","guy 2","Unknown"
927,"Chef","chef","Unknown"
928,"Waiter #2","waiter 2","Unknown"
929,"Old Man","old man","Unknown"
930,"Attorney","attorney","Unknown"
931,"Mailman","mailman","Unknown"
932,"Delivery Boy","delivery boy","Unknown"
933,"Fat Foreman","fat foreman","Unknown"
934,"Old Woman","old woman","Unknown"
935,"RICARDO","ricardo","Unknown"
936,"Alan Thicke","alan thicke","Unknown"
937,"Adjuster","adjuster","Unknown"
938,"Model","model","Unknown"
939,"Second Man","second man","Unknown"
940,"German Engineer","german engineer","Unknown"
941,"Adam West","adam west","Unknown"
942,"President Bush","president bush","Unknown"
943,"""Just Stamp the Ticket"" Man","just stamp the ticket man","Unknown"
945,"Linda Ronstadt","linda ronstadt","Unknown"
946,"Teenage Barney","teenage barney","Unknown"
948,"Copy Writer","copy writer","Unknown"
949,"Cameraman","cameraman","Unknown"
950,"Bigfoot","bigfoot","Unknown"
951,"Mountain Goat","mountain goat","Unknown"
952,"Fruit Vendor","fruit vendor","Unknown"
953,"Irish Lady","irish lady","Unknown"
954,"Italian Lady","italian lady","Unknown"
955,"Talk Show Host","talk show host","Unknown"
956,"Sidekick","sidekick","Unknown"
957,"Realtor","realtor","Unknown"
958,"Ad Man","ad man","Unknown"
959,"Female Messenger","female messenger","Unknown"
960,"Clown Bed","clown bed","Unknown"
961,"Korean Gymnast","korean gymnast","Unknown"
962,"Pig","pig","Unknown"
964,"Gas Station Boy","gas station boy","Unknown"
965,"Billy","billy","Unknown"
966,"Homer's Spirit","homers spirit","Unknown"
967,"INTERCOM","intercom","Unknown"
968,"Reporters","reporters","Unknown"
969,"Sunday School Teacher","sunday school teacher","Unknown"
970,"VIDEO TAPE NARRATOR","video tape narrator","Unknown"
971,"Pumpkin Man","pumpkin man","Unknown"
972,"Med Students","med students","Unknown"
973,"Handsome Young Man","handsome young man","Unknown"
974,"Andre","andre","Unknown"
975,"Young Riviera","young riviera","Unknown"
976,"Angry Man","angry man","Unknown"
977,"Warrior","warrior","Unknown"
979,"Truckosaurus","truckosaurus","Unknown"
980,"Sebastian Kobb","sebastian kobb","Unknown"
981,"Woman With Baby","woman with baby","Unknown"
982,"Baby","baby","Unknown"
983,"NIMOY","nimoy","Unknown"
984,"Engineer #1","engineer 1","Unknown"
985,"Haverbrook Man","haverbrook man","Unknown"
944,"Captain Horatio McCallister","captain horatio mccallister","Male"
963,"Hans Moleman","hans moleman","Male"
923,"Squeaky-Voiced Teen","squeaky-voiced teen","Male"
978,"LANLEY","lanley","Male"
921,"Laura Powers","laura powers","Female"
908,"Bumblebee Man","bumblebee man","Male"
880,"Santa Claus","santa claus","Male"
986,"Bart Anchor","bart anchor","Unknown"
987,"Lance Murdock","lance murdock","Unknown"
988,"2nd Announcer","2nd announcer","Unknown"
989,"Homer's Thought Bubble","homers thought bubble","Unknown"
990,"Reverend","reverend","Unknown"
991,"Aunt Gladys's Corpse","aunt gladyss corpse","Unknown"
992,"Aunt Gladys","aunt gladys","Unknown"
993,"HUTZ' VOICE","hutz voice","Unknown"
994,"MR. HUTZ","mr hutz","Unknown"
995,"Princess Opal","princess opal","Unknown"
996,"Bag Boy","bag boy","Unknown"
997,"Waitress #2","waitress 2","Unknown"
998,"Sperm Doctor","sperm doctor","Unknown"
999,"Babies","babies","Unknown"
1000,"MAN ON RADIO","man on radio","Unknown"
1001,"Surly","surly","Unknown"
1002,"Attractive Woman","attractive woman","Unknown"
1003,"Man On Tv","man on tv","Unknown"
1004,"Beer Singers","beer singers","Unknown"
1005,"Hercules","hercules","Unknown"
1006,"Security Man","security man","Unknown"
1007,"Washington","washington","Unknown"
1008,"Man In White Coat","man in white coat","Unknown"
1009,"Boys","boys","Unknown"
1010,"Santa's Little Helper","santas little helper","Unknown"
1011,"Homer's Bloody Skull","homers bloody skull","Unknown"
1012,"Sketch Announcer","sketch announcer","Unknown"
1013,"Agency Worker","agency worker","Unknown"
1014,"Fans","fans","Unknown"
1015,"Small Man","small man","Unknown"
1016,"Chihuahua","chihuahua","Unknown"
1017,"Cat","cat","Unknown"
1018,"Corey","corey","Unknown"
1019,"Pepi","pepi","Unknown"
1020,"Apu's Brain","apus brain","Unknown"
1021,"JOHNNY","johnny","Unknown"
1022,"Truck Driver","truck driver","Unknown"
1023,"Rex","rex","Unknown"
1024,"Homer's Conscience","homers conscience","Unknown"
1025,"Robert Frost","robert frost","Unknown"
1026,"FROST","frost","Unknown"
1027,"Raheem","raheem","Unknown"
1028,"Presidents","presidents","Unknown"
1029,"Harrison","harrison","Unknown"
1030,"Presidents' Heads","presidents heads","Unknown"
1031,"Teddy Roosevelt","teddy roosevelt","Unknown"
1032,"3rd World Father","3rd world father","Unknown"
1033,"3rd World Family","3rd world family","Unknown"
1034,"Mechanical Figure","mechanical figure","Unknown"
1035,"Tourists","tourists","Unknown"
1036,"Cartoon Doctor","cartoon doctor","Unknown"
1037,"Richard Nixon","richard nixon","Unknown"
1038,"Kennedy","kennedy","Unknown"
1039,"Mrs. Phillips","mrs phillips","Unknown"
1040,"Assembly","assembly","Unknown"
1041,"Chuck's Dad","chucks dad","Unknown"
1043,"Parent One","parent one","Unknown"
1044,"Parent Two","parent two","Unknown"
1045,"Feminists","feminists","Unknown"
1047,"Train","train","Unknown"
1048,"Receiver","receiver","Unknown"
1049,"Burns' Grandfather","burns grandfather","Unknown"
1050,"Dr. Wolfe","dr wolfe","Unknown"
1051,"Gummy Joe","gummy joe","Unknown"
1052,"Donut Vendor","donut vendor","Unknown"
1053,"Mop Top #1","mop top 1","Unknown"
1054,"Mop Top #2","mop top 2","Unknown"
1055,"Mop Top #3","mop top 3","Unknown"
1056,"Mop Tops","mop tops","Unknown"
1057,"Goon","goon","Unknown"
1058,"Bird","bird","Unknown"
1059,"Quigley","quigley","Unknown"
1060,"Robots","robots","Unknown"
1061,"DR. JOYCE","dr joyce","Unknown"
1062,"Pagan Simpsons","pagan simpsons","Unknown"
1063,"Waiters/cooks","waiterscooks","Unknown"
1064,"Specialist","specialist","Unknown"
1065,"Intern","intern","Unknown"
1066,"Elvis","elvis","Unknown"
1068,"Writer","writer","Unknown"
1069,"Roxie","roxie","Unknown"
1070,"Bobby Mindich","bobby mindich","Unknown"
1072,"Barney's Boss","barneys boss","Unknown"
1073,"Writer #2","writer 2","Unknown"
1074,"Cowboys","cowboys","Unknown"
1075,"BROOKE","brooke","Unknown"
1076,"Child","child","Unknown"
1077,"Seagull","seagull","Unknown"
1079,"Scottish Woman","scottish woman","Unknown"
1080,"Exhaust Pipe Lid","exhaust pipe lid","Unknown"
1081,"Chicken","chicken","Unknown"
1082,"Mr. Ogden","mr ogden","Unknown"
1083,"Scientist #1","scientist 1","Unknown"
1084,"Scientist #2","scientist 2","Unknown"
1085,"Evil Homer","evil homer","Unknown"
1086,"Hitler","hitler","Unknown"
1087,"Recruiter","recruiter","Unknown"
1088,"Actor","actor","Unknown"
1089,"Teenaged Guide","teenaged guide","Unknown"
1090,"Children's Choir","childrens choir","Unknown"
1091,"Boy Soloist","boy soloist","Unknown"
1092,"Driver Of Foreign Car","driver of foreign car","Unknown"
1093,"Barry White","barry white","Unknown"
1094,"Miss Springfield","miss springfield","Unknown"
1095,"Irishman","irishman","Unknown"
1078,"Gary Chalmers","gary chalmers","Male"
1046,"Baseball Announcer","baseball announcer","Male"
1071,"ARTIE","artie","Male"
1096,"Old Mrs. Glick","old mrs glick","Unknown"
1097,"SICK JAPANESE WORKER","sick japanese worker","Unknown"
1098,"Japanese Worker #2","japanese worker 2","Unknown"
1099,"JAPANESE WORKERS","japanese workers","Unknown"
1100,"White Blood Cell #1","white blood cell 1","Unknown"
1101,"White Blood Cell #2","white blood cell 2","Unknown"
1102,"Virus","virus","Unknown"
1103,"JAMAICAN MAN","jamaican man","Unknown"
1104,"Husband","husband","Unknown"
1105,"Jury","jury","Unknown"
1106,"David Crosby","david crosby","Unknown"
1107,"Jury Foreman","jury foreman","Unknown"
1109,"Phillips","phillips","Unknown"
1110,"Tattoo Annie","tattoo annie","Unknown"
1111,"Park Commissioner","park commissioner","Unknown"
1112,"Assistant","assistant","Unknown"
1113,"Jacqueline","jacqueline","Unknown"
1115,"Coast Guard Officer","coast guard officer","Unknown"
1116,"Charley Weaver","charley weaver","Unknown"
1117,"Gabbo","gabbo","Unknown"
1118,"CRANDALL","crandall","Unknown"
1119,"Soldier Puppets","soldier puppets","Unknown"
1120,"Cossack Puppets","cossack puppets","Unknown"
1121,"Alphonse","alphonse","Unknown"
1122,"Commercial Announcer","commercial announcer","Unknown"
1123,"Casting Director","casting director","Unknown"
1124,"Old Man Singers","old man singers","Unknown"
1125,"Bette Midler","bette midler","Unknown"
1126,"Hugh Hefner","hugh hefner","Unknown"
1127,"Anthony Kiedis","anthony kiedis","Unknown"
